,Opening ID,Hardskill
5604,1298,JIT Purchasing and Procurement Shipping
5605,1298,Transportation
5606,1299,Military Training
5607,1300,Contract Preparation
5608,1300,International Agreements
5609,1300,Corporate Law Company Secretary
5610,1300,Patents
5611,1300,Copyrights and Trademarks
5612,1300,Employment Ordinance
5613,1300,Shareholder proxies Stock Administration
5614,1301,Lab Management
5615,1301,RandD Management Simulation Dev.
5616,1301,Technical Writing
5617,1301,Product Development Product Testing
5618,1301,Statistical Analysis
5619,1302,Mechanical Engineering
5620,1303,Career Coaching Classified Advertisements
5621,1303,Job Analysis
5622,1303,Corporate Culture
5623,1303,Training
5624,1303,Workforce Forecast/Planning Compensation and Benefits
5625,1303,Team Building
5626,1303,Company Orientation
5627,1303,Employee Selection
5628,1303,Employee Discipline
5629,1303,Salary Administration Succession Planning
5630,1303,Human Resources Management Industrial Relations
5631,1304,Records Management Security
5632,1304,Mailroom Management
5633,1304,Reception
5634,1304,Office Management Policies and Procedures
5635,1304,Equipment Purchasing
5636,1304,Space Planning
5637,1304,Word Processing
5638,1304,Forms and Methods Leases
5639,1305,Mechanical Engineering
5640,1306,Colour Theory
5641,1306,Flash Freehand
5642,1306,Typography Print Design and Layout
5643,1306,Illustrator
5644,1306,Dreamweaver
5645,1306,Corel Draw
5646,1307,Equipment Purchasing
5647,1307,Word Processing
5648,1307,Mailroom Management
5649,1307,Reception
5650,1307,Forms and Methods Leases
5651,1308,Gastronomy
5652,1309,Multi-sites Management
5653,1309,Investor Relations IPO
5654,1309,Consolidation
5655,1309,Strategic Planning Supervision
5656,1309,Negotiation Profit and Loss
5657,1310,HTML
5658,1310,JavaScript
5659,1310,React
5660,1310,Angular
5661,1311,Shareholder proxies Stock Administration
5662,1311,Employment Ordinance
5663,1311,IPO Intellectual Property
5664,1311,Licensing Mergers and Acquisitions
5665,1311,International Agreements
5666,1311,Copyrights and Trademarks
5667,1311,Corporate Law Company Secretary
5668,1312,Software development
5669,1312,Processes
5670,1312,Web Application
5671,1313,Plant Design and Layout
5672,1313,Equipment Design
5673,1313,Process Engineering Production Planning
5674,1313,ISO 9XXX / 1XXXXX
5675,1313,Equipment Maintenance and Repair
5676,1313,Quality Assurance
5677,1314,Feasibility StudiesFinancial Analysis
5678,1314,Venture Capital Relations Accounts Receivable
5679,1314,Investor Relations IPO
5680,1314,Cost Control
5681,1314,Acquisitions and Mergers
5682,1314,Financial Reporting
5683,1314,Actuarial/Rating Analysis Auditing
5684,1314,Foreign Exchange
5685,1314,Lines of Credit Management Reporting
5686,1314,Investor Presentations
5687,1315,Math
5688,1316,Typography Print Design and Layout
5689,1316,Flash Freehand
5690,1316,Corel Draw
5691,1316,Colour Theory
5692,1316,Photoshop Picasa
5693,1316,Photography
5694,1317,Team Building
5695,1317,Training
5696,1317,Career Coaching Classified Advertisements
5697,1317,Employee Selection
5698,1317,Performance Appraisal
5699,1317,Arbitration/Mediation
5700,1317,Company Orientation
5701,1317,Career Counseling
5702,1317,Human Resources Management Industrial Relations
5703,1317,Employee Discipline
5704,1317,Training Administration
5705,1317,Corporate Culture
5706,1318,Math
5707,1319,Biology
5708,1319,History
5709,1320,International Management
5710,1320,Negotiation Profit and Loss
5711,1320,Government Relations Hiring
5712,1320,Budgeting
5713,1320,Business Re-engineering Change Management
5714,1320,Labour Relations Merger and Acquisitions
5715,1320,Financing
5716,1320,Organizational Development
5717,1320,Multi-sites Management
5718,1320,Business Planning
5719,1321,UNIX
5720,1321,C+++
5721,1321,Algorithm Development
5722,1321,Web Site Editor Capacity Planning
5723,1321,Word Processing
5724,1321,CRM
5725,1321,EAP Enterprise Resource Planning ERP
5726,1321,Enterprise Asset Management
5727,1321,Voice and Data Communications Web Development/Design
5728,1321,User Interface Vendor Sourcing
5729,1321,Telecommunications Tracking System
5730,1321,Technical Evangelism Technical Support
5731,1321,Intranet Development Languages � JAVA
5732,1321,Portal Design/Development Software Customization
5733,1321,etc
5734,1321,User Documentation
5735,1321,System Development
5736,1321,Business Systems Planning
5737,1321,Web Site Content Writer
5738,1321,System Analysis System Design
5739,1322,Equipment Purchasing
5740,1322,Mailroom Management
5741,1323,Call Centre Operations
5742,1324,Employee Discipline
5743,1324,Salary Administration Succession Planning
5744,1324,Company Orientation
5745,1324,Workforce Forecast/Planning Compensation and Benefits
5746,1324,Career Coaching Classified Advertisements
5747,1324,Labour Negotiations Outplacement
5748,1324,Arbitration/Mediation
5749,1324,Human Resources Management Industrial Relations
5750,1324,Performance Appraisal
5751,1324,Team Building
5752,1325,Money
5753,1325,Math
5754,1326,Java
5755,1326,Android
5756,1327,Continuous Improvement Contract Management
5757,1327,Environmental Protection
5758,1327,Policies and Procedures
5759,1327,Project Co-ordination Project Management
5760,1327,Bidding
5761,1327,Manpower Planning
5762,1328,Facility Management Inventory Control
5763,1328,Policies and Procedures
5764,1328,Continuous Improvement Contract Management
5765,1328,Environmental Protection
5766,1328,Call Centre Operations
5767,1329,Computer Engineering
5768,1329,Java
5769,1330,Transportation
5770,1330,Traffic Management Warehousing
5771,1330,JIT Purchasing and Procurement Shipping
5772,1331,Sociology
5773,1332,Agriculture
5774,1333,HTTP
5775,1333,API
5776,1333,Angular
5777,1333,Typescript
5778,1333,Web
5779,1333,Web Server
5780,1333,JavaScript
5781,1334,Agriculture
5782,1335,etc
5783,1335,Usability Engineering User Education
5784,1335,User Interface Vendor Sourcing
5785,1335,System Development
5786,1335,Integration Software
5787,1335,UNIX
5788,1335,Web Site Content Writer
5789,1335,System Analysis System Design
5790,1335,EAP Enterprise Resource Planning ERP
5791,1335,Intranet Development Languages � JAVA
5792,1335,C+++
5793,1335,Voice and Data Communications Web Development/Design
5794,1335,CRM
5795,1335,Web Site Editor Capacity Planning
5796,1335,CAD EDI
5797,1335,Technical Evangelism Technical Support
5798,1335,Enterprise Asset Management
5799,1335,Portal Design/Development Software Customization
5800,1335,Word Processing
5801,1335,Hardware Management Information Management
5802,1335,Business Systems Planning
5803,1335,Application Database Administration Applications Development
5804,1336,Nursing
5805,1337,TQM Order Processing
5806,1337,ISO 9XXX / 1XXXXX
5807,1337,Equipment Design
5808,1337,Equipment Management
5809,1337,Equipment Maintenance and Repair
5810,1337,Quality Assurance
5811,1337,Safety Engineering
5812,1337,Plant Design and Layout
5813,1338,Agriculture
5814,1339,RandD Management Simulation Dev.
5815,1340,Equipment Management
5816,1340,Plant Design and Layout
5817,1341,Transportation
5818,1342,Biology
5819,1343,Continuous Improvement Contract Management
5820,1343,Call Centre Operations
5821,1343,Project Co-ordination Project Management
5822,1343,Operations Research Outsourcing
5823,1343,Policies and Procedures
5824,1344,Environment
5825,1344,Law
5826,1345,Color theory
5827,1346,Art
5828,1347,Construction
5829,1347,Painting
5830,1348,Typescript
5831,1348,JavaScript
5832,1348,HTML
5833,1348,Angular
5834,1348,Web
5835,1349,International Agreements
5836,1349,Shareholder proxies Stock Administration
5837,1349,Corporate Law Company Secretary
5838,1349,Copyrights and Trademarks
5839,1350,Product Launch
5840,1350,Channel Marketing Competitive Analysis
5841,1350,Brand Management
5842,1350,Copywriting
5843,1350,Corporate Identity Image Development
5844,1350,Market Research and Analysis Marketing Communication
5845,1350,Marketing Plan
5846,1351,Java
5847,1352,Equipment Design
5848,1352,ISO 9XXX / 1XXXXX
5849,1352,TQM Order Processing
5850,1352,Equipment Management
5851,1352,Equipment Maintenance and Repair
5852,1352,Plant Design and Layout
5853,1352,Safety Engineering
5854,1352,Process Engineering Production Planning
5855,1353,CSS
5856,1353,React
5857,1354,Call Centre Operations
5858,1354,Bidding
5859,1354,Manpower Planning
5860,1354,Policies and Procedures
5861,1354,Facility Management Inventory Control
5862,1354,Environmental Protection
5863,1354,Operations Research Outsourcing
5864,1355,Java
5865,1355,Android
5866,1356,Finances
5867,1357,Archaeology
5868,1358,Psychology
5869,1359,Distribution
5870,1359,Traffic Management Warehousing
5871,1360,Construction
5872,1360,Painting
5873,1361,Distribution
5874,1361,Traffic Management Warehousing
5875,1361,Transportation
5876,1362,Patent Application
5877,1362,Feasibility Studies Field Studies
5878,1362,Design and Specification
5879,1363,Gastronomy
5880,1364,Shareholder proxies Stock Administration
5881,1364,International Agreements
5882,1365,Web Application
5883,1366,Design
5884,1366,Psychology
5885,1367,Technical Writing
5886,1367,Portal Design/Development Software Customization
5887,1367,CAD EDI
5888,1367,Business Systems Planning
5889,1367,UNIX
5890,1367,Hardware Management Information Management
5891,1367,Software Development
5892,1367,User Documentation
5893,1367,Application Database Administration Applications Development
5894,1367,System Analysis System Design
5895,1367,System Development
5896,1368,Patent Application
5897,1368,Lab Design New Equipment Design
5898,1368,Design and Specification
5899,1368,Diagnostics
5900,1368,Lab Management
5901,1368,Technical Writing
5902,1368,Prototype Development
5903,1368,Statistical Analysis
5904,1368,RandD Management Simulation Dev.
5905,1368,Product Development Product Testing
5906,1369,Distribution
5907,1369,Transportation
5908,1370,Military Training
5909,1371,Physics
5910,1372,Strategic Planning Supervision
5911,1372,Negotiation Profit and Loss
5912,1372,Financing
5913,1372,Developing Policies
5914,1373,Soldering
5915,1373,Architecture
5916,1374,Character Development
5917,1374,Story Line Development
5918,1374,Drawing Musical Composition
5919,1375,Money
5920,1375,Math
5921,1376,Finances
5922,1377,Equipment Design
5923,1377,Quality Assurance
5924,1377,ISO 9XXX / 1XXXXX
5925,1377,TQM Order Processing
5926,1377,Plant Design and Layout
5927,1377,Equipment Maintenance and Repair
5928,1377,Process Engineering Production Planning
5929,1377,Safety Engineering
5930,1378,Psychology
5931,1379,Contract Preparation
5932,1379,Licensing Mergers and Acquisitions
5933,1379,IPO Intellectual Property
5934,1379,Shareholder proxies Stock Administration
5935,1379,Copyrights and Trademarks
5936,1379,Employment Ordinance
5937,1379,Corporate Law Company Secretary
5938,1379,International Agreements
5939,1380,Environment
5940,1381,JIT Purchasing and Procurement Shipping
5941,1382,Agriculture
5942,1383,Color theory
5943,1384,Physics
5944,1385,Safety Engineering
5945,1385,TQM Order Processing
5946,1386,Licensing Mergers and Acquisitions
5947,1386,International Agreements
5948,1386,Contract Preparation
5949,1387,Software development
5950,1387,Web Application
5951,1388,Cost Control Decision Making
5952,1388,Business Re-engineering Change Management
5953,1388,Negotiation Profit and Loss
5954,1388,Financing
5955,1388,Strategic Planning Supervision
5956,1388,Government Relations Hiring
5957,1388,Project Management Staff Development
5958,1388,Business Planning
5959,1388,Joint Ventures
5960,1388,Multi-sites Management
5961,1388,Developing Policies
5962,1388,Budgeting
5963,1388,Organizational Development
5964,1388,Labour Relations Merger and Acquisitions
5965,1389,Computer Engineering
5966,1390,Architecture
5967,1391,Physics
5968,1392,Sociology
5969,1393,Sales Training
5970,1393,Salespersons Recruitment
5971,1393,Proposal Writing Product Demonstrations
5972,1393,Sales Administration
5973,1394,Treasury
5974,1394,Banking Relations
5975,1394,Venture Capital Relations Accounts Receivable
5976,1394,Math
5977,1394,Stockholder Relations Tax
5978,1394,Feasibility StudiesFinancial Analysis
5979,1394,Financing Forecasting
5980,1394,Accounts Payable
5981,1394,Financial Reporting
5982,1394,Fund Management Profit Planning
5983,1394,Investor Presentations
5984,1394,Cost Control
5985,1394,Acquisitions and Mergers
5986,1394,Budget Control Capital Budgeting
5987,1394,Risk Management
5988,1394,Actuarial/Rating Analysis Auditing
5989,1395,Psychology
5990,1396,Agriculture
5991,1397,Military Training
5992,1398,Sales Administration
5993,1398,Customer Service
5994,1398,Sales Training
5995,1398,Proposal Writing Product Demonstrations
5996,1398,Sales Kits Sales Management
5997,1398,Sales Analysis
5998,1398,E-Commerce
5999,1398,Forecasting Incentive Programs
6000,1398,International Business Development International Expansion
6001,1398,Trade Shows
6002,1398,Telemarketing
6003,1398,Contract Negotiation Customer Relations
6004,1399,Continuous Improvement Contract Management
6005,1399,Facility Management Inventory Control
6006,1399,Operations Research Outsourcing
6007,1399,Call Centre Operations
6008,1399,Bidding
6009,1399,Manpower Planning
6010,1399,Environmental Protection
6011,1399,Policies and Procedures
6012,1400,Agriculture
6013,1401,Money
6014,1401,Math
6015,1402,Military Training
6016,1403,Art
6017,1404,Stockholder Relations Tax
6018,1404,Financing Forecasting
6019,1404,Financial Reporting
6020,1404,Math
6021,1404,Lending
6022,1404,Treasury
6023,1404,Risk Management
6024,1404,Investor Relations IPO
6025,1404,Foreign Exchange
6026,1404,Cost Control
6027,1404,Actuarial/Rating Analysis Auditing
6028,1404,Internal Controls
6029,1404,Budget Control Capital Budgeting
6030,1404,Accounting Management
6031,1404,Fund Management Profit Planning
6032,1404,Venture Capital Relations Accounts Receivable
6033,1405,Flash Freehand
6034,1405,Typography Print Design and Layout
6035,1405,Corel Draw
6036,1406,Angular
6037,1406,HTML
6038,1406,CSS
6039,1407,Environment
6040,1408,Psychology
6041,1409,Lines of Credit Management Reporting
6042,1409,Feasibility StudiesFinancial Analysis
6043,1409,Internal Controls
6044,1409,Accounting Management
6045,1409,Financial Reporting
6046,1409,Risk Management
6047,1409,Stockholder Relations Tax
6048,1409,Financing Forecasting
6049,1410,CSS
6050,1410,React
6051,1410,HTML
6052,1410,Typescript
6053,1410,Angular
6054,1411,Physics
6055,1412,Patent Application
6056,1412,Diagnostics
6057,1412,Statistical Analysis
6058,1412,Design and Specification
6059,1413,Cash Management Cost Accounting
6060,1413,Foreign Exchange
6061,1413,Financing Forecasting
6062,1413,Financial Reporting
6063,1413,General Ledger Insurance
6064,1413,Risk Management
6065,1413,Venture Capital Relations Accounts Receivable
6066,1413,Lines of Credit Management Reporting
6067,1413,Actuarial/Rating Analysis Auditing
